RSGGMC-112251,articles.I-N\Nat_Chem_Biol\Nat_Chem_Biol_2009_Feb_4_5(2)_100-107.nxml,Small molecule-mediated disruption of Wnt-dependent signaling in tissue regeneration and cancer,nature chemical biology,"Chen, Baozhi & Dodge, Michael E. & Tang, Wei & Lu, Jianming & Ma, Zhiqiang & Fan, Chih-Wei & Wei, Shuguang & Hao, Wayne & Kilgore, Jessica & Williams, Noelle S. & Roth, Michael G. & Amatruda, James F. & Chen, Chuo & Lum, Lawrence",422
IRG-07-06401,articles.I-N\Nat_Genet\Nat_Genet_2013_Apr_45(4)_362-370e2.nxml,GWAS meta analysis and replication identifies three new susceptibility loci for ovarian cancer,nature genetics,"Pharoah, Paul D. P. & Tsai, Ya-Yu & Ramus, Susan J. & Phelan, Catherine M. & Goode, Ellen L. & Lawrenson, Kate & Price, Melissa & Fridley, Brooke L. & Tyrer, Jonathan P. & Shen, Howard & Weber, Rachel & Karevan, Rod & Larson, Melissa C. & Song, Honglin & Tessier, Daniel C. & Bacot, Fran&#x000e7;ois & Vincent, Daniel & Cunningham, Julie M. & Dennis, Joe & Dicks, Ed & Aben, Katja K. & Anton-Culver, Hoda & Antonenkova, Natalia & Armasu, Sebastian M. & Baglietto, Laura & Bandera, Elisa V. & Beckmann, Matthias W. & Birrer, Michael J. & Bloom, Greg & Bogdanova, Natalia & Brenton, James D. & Brinton, Louise A. & Brooks-Wilson, Angela & Brown, Robert & Butzow, Ralf & Campbell, Ian & Carney, Michael E & Carvalho, Renato S. & Chang-Claude, Jenny & Chen, Y. Anne & Chen, Zhihua & Chow, Wong-Ho & Cicek, Mine S. & Coetzee, Gerhard & Cook, Linda S. & Cramer, Daniel W. & Cybulski, Cezary & Dansonka-Mieszkowska, Agnieszka & Despierre, Evelyn & Doherty, Jennifer A & D&#x000f6;rk, Thilo & du Bois, Andreas & D&#x000fc;rst, Matthias & Eccles, Diana & Edwards, Robert & Ekici, Arif B. & Fasching, Peter A. & Fenstermacher, David & Flanagan, James & Gao, Yu-Tang & Garcia-Closas, Montserrat & Gentry-Maharaj, Aleksandra & Giles, Graham & Gjyshi, Anxhela & Gore, Martin & Gronwald, Jacek & Guo, Qi & Halle, Mari K & Harter, Philipp & Hein, Alexander & Heitz, Florian & Hillemanns, Peter & Hoatlin, Maureen & H&#x000f8;gdall, Estrid & H&#x000f8;gdall, Claus K. & Hosono, Satoyo & Jakubowska, Anna & Jensen, Allan & Kalli, Kimberly R. & Karlan, Beth Y. & Kelemen, Linda E. & Kiemeney, Lambertus A. & Kjaer, Susanne Kr&#x000fc;ger & Konecny, Gottfried E. & Krakstad, Camilla & Kupryjanczyk, Jolanta & Lambrechts, Diether & Lambrechts, Sandrina & Le, Nhu D. & Lee, Nathan & Lee, Janet & Leminen, Arto & Lim, Boon Kiong & Lissowska, Jolanta & Lubi&#x00144;ski, Jan & Lundvall, Lene & Lurie, Galina & Massuger, Leon F.A.G. & Matsuo, Keitaro & McGuire, Valerie & McLaughlin, John R & Menon, Usha & Modugno, Francesmary & Moysich, Kirsten B. & Nakanishi, Toru & Narod, Steven A. & Ness, Roberta B. & Nevanlinna, Heli & Nickels, Stefan & Noushmehr, Houtan & Odunsi, Kunle & Olson, Sara & Orlow, Irene & Paul, James & Pejovic, Tanja & Pelttari, Liisa M & Permuth-Wey, Jenny & Pike, Malcolm C & Poole, Elizabeth M & Qu, Xiaotao & Risch, Harvey A. & Rodriguez-Rodriguez, Lorna & Rossing, Mary Anne & Rudolph, Anja & Runnebaum, Ingo & Rzepecka, Iwona K & Salvesen, Helga B. & Schwaab, Ira & Severi, Gianluca & Shen, Hui & Shridhar, Vijayalakshmi & Shu, Xiao-Ou & Sieh, Weiva & Southey, Melissa C. & Spellman, Paul & Tajima, Kazuo & Teo, Soo-Hwang & Terry, Kathryn L. & Thompson, Pamela J & Timorek, Agnieszka & Tworoger, Shelley S. & van Altena, Anne M. & Berg, David Van Den & Vergote, Ignace & Vierkant, Robert A. & Vitonis, Allison F. & Wang-Gohrke, Shan & Wentzensen, Nicolas & Whittemore, Alice S. & Wik, Elisabeth & Winterhoff, Boris & Woo, Yin Ling & Wu, Anna H & Yang, Hannah P. & Zheng, Wei & Ziogas, Argyrios & Zulkifli, Famida & Goodman, Marc T. & Hall, Per & Easton, Douglas F & Pearce, Celeste L & Berchuck, Andrew & Chenevix-Trench, Georgia & Iversen, Edwin & Monteiro, Alvaro N.A. & Gayther, Simon A. & Schildkraut, Joellen M. & Sellers, Thomas A.",
IRG-07-06401,articles.I-N\Nat_Genet\Nat_Genet_2011_Sep_11_43(10)_940-947.nxml,Meta analysis of genome wide association studies from the CHARGE consortium identifies common variants associated with carotid intima media thickness and plaque,nature genetics,"Bis, Joshua C. & Kavousi, Maryam & Franceschini, Nora & Isaacs, Aaron & Abecasis, Gon&#x000e7;alo R & Schminke, Ulf & Post, Wendy & Smith, Albert V. & Cupples, L. Adrienne & Markus, Hugh S & Schmidt, Reinhold & Huffman, Jennifer E. & Lehtim&#x000e4;ki, Terho & Baumert, Jens & M&#x000fc;nzel, Thomas & Heckbert, Susan R. & Dehghan, Abbas & North, Kari & Oostra, Ben & Bevan, Steve & Stoegerer, Eva-Maria & Hayward, Caroline & Raitakari, Olli & Meisinger, Christa & Schillert, Arne & Sanna, Serena & V&#x000f6;lzke, Henry & Cheng, Yu-Ching & Thorsson, Bolli & Fox, Caroline S. & Rice, Kenneth & Rivadeneira, Fernando & Nambi, Vijay & Halperin, Eran & Petrovic, Katja E. & Peltonen, Leena & Wichmann, H. Erich & Schnabel, Renate B. & D&#x000f6;rr, Marcus & Parsa, Afshin & Aspelund, Thor & Demissie, Serkalem & Kathiresan, Sekar & Reilly, Muredach P. & Uitterlinden, Andre & Couper, David J. & Sitzer, Matthias & K&#x000e4;h&#x000f6;nen, Mika & Illig, Thomas & Wild, Philipp S. & Orru, Marco & L&#x000fc;demann, Jan & Shuldiner, Alan R. & Eiriksdottir, Gudny & White, Charles C. & Rotter, Jerome I. & Hofman, Albert & Seissler, Jochen & Zeller, Tanja & Usala, Gianluca & Ernst, Florian & Launer, Lenore J. & D'Agostino, Ralph B.<suffix>Sr</suffix> & O'Leary, Daniel H. & Ballantyne, Christie & Thiery, Joachim & Ziegler, Andreas & Lakatta, Edward G. & Chilukoti, Ravi Kumar & Harris, Tamara B. & Wolf, Philip A. & Psaty, Bruce M. & Polak, Joseph F & Li, Xia & Rathmann, Wolfgang & Uda, Manuela & Boerwinkle, Eric & Klopp, Norman & Schmidt, Helena & Wilson, James F & Viikari, Jorma & Koenig, Wolfgang & Blankenberg, Stefan & Newman, Anne B. & Witteman, Jacqueline & Heiss, Gerardo & van Duijn, Cornelia & Scuteri, Angelo & Homuth, Georg & Mitchell, Braxton D. & Gudnason, Vilmundur & O&#x02019;Donnell, Christopher J.",
IRG-07-06401,articles.I-N\Nat_Genet\Nat_Genet_2011_Mar_30_43(3)_185-187.nxml,Common variants in ZNF365 are associated with both mammographic density and breast cancer risk,nature genetics,"Lindstr&#x000f6;m, Sara & Vachon, Celine M. & Li, Jingmei & Varghese, Jajini & Thompson, Deborah & Warren, Ruth & Brown, Judith & Leyland, Jean & Audley, Tina & Wareham, Nicholas J. & Loos, Ruth J.F. & Paterson, Andrew D. & Waggott, Darryl & Martin, Lisa J. & Scott, Christopher G. & Pankratz, V. Shane & Hankinson, Susan E. & Hazra, Aditi & Hunter, David J. & Hopper, John L. & Southey, Melissa C. & Chanock, Stephen J. & Silva, Isabel dos Santos & Liu, JianJun & Eriksson, Louise & Couch, Fergus J. & Stone, Jennifer & Apicella, Carmel & Czene, Kamila & Kraft, Peter & Hall, Per & Easton, Douglas F. & Boyd, Norman F. & Tamimi, Rulla M.",
IRG-07-06401,articles.I-N\Nat_Genet\Nat_Genet_2012_Jan_22_44(3)_312-318.nxml,Genome wide association analysis identifies three new breast cancer susceptibility loci,nature genetics,"Ghoussaini, Maya & Fletcher, Olivia & Michailidou, Kyriaki & Turnbull, Clare & Schmidt, Marjanka K & Dicks, Ed & Dennis, Joe & Wang, Qin & Humphreys, Manjeet K & Luccarini, Craig & Baynes, Caroline & Conroy, Don & Maranian, Melanie & Ahmed, Shahana & Driver, Kristy & Johnson, Nichola & Orr, Nicholas & Silva, Isabel dos Santos & Waisfisz, Quinten & Meijers-Heijboer, Hanne & Uitterlinden, Andre G. & Rivadeneira, Fernando & Hall, Per & Czene, Kamila & Irwanto, Astrid & Liu, Jianjun & Nevanlinna, Heli & Aittom&#x000e4;ki, Kristiina & Blomqvist, Carl & Meindl, Alfons & Schmutzler, Rita K & M&#x000fc;ller-Myhsok, Bertram & Lichtner, Peter & Chang-Claude, Jenny & Hein, Rebecca & Nickels, Stefan & Flesch-Janys, Dieter & Tsimiklis, Helen & Makalic, Enes & Schmidt, Daniel & Bui, Minh & Hopper, John L & Apicella, Carmel & Park, Daniel J & Southey, Melissa & Hunter, David J & Chanock, Stephen J & Broeks, Annegien & Verhoef, Senno & Hogervorst, Frans BL & Fasching, Peter A. & Lux, Michael P. & Beckmann, Matthias W. & Ekici, Arif B. & Sawyer, Elinor & Tomlinson, Ian & Kerin, Michael & Marme, Frederik & Schneeweiss, Andreas & Sohn, Christof & Burwinkel, Barbara & Gu&#x000e9;nel, Pascal & Truong, Th&#x000e9;r&#x000e8;se & Cordina-Duverger, Emilie & Menegaux, Florence & Bojesen, Stig E & Nordestgaard, B&#x000f8;rge G & Nielsen, Sune F & Flyger, Henrik & Milne, Roger L. & Alonso, M. Rosario & Gonz&#x000e1;lez-Neira, Anna & Ben&#x000ed;tez, Javier & Anton-Culver, Hoda & Ziogas, Argyrios & Bernstein, Leslie & Dur, Christina Clarke & Brenner, Hermann & M&#x000fc;ller, Heiko & Arndt, Volker & Stegmaier, Christa & Justenhoven, Christina & Brauch, Hiltrud & Br&#x000fc;ning, Thomas & Wang-Gohrke, Shan & Eilber, Ursula & D&#x000f6;rk, Thilo & Sch&#x000fc;rmann, Peter & Bremer, Michael & Hillemanns, Peter & Bogdanova, Natalia V. & Antonenkova, Natalia N. & Rogov, Yuri I. & Karstens, Johann H. & Bermisheva, Marina & Prokofieva, Darya & Khusnutdinova, Elza & Lindblom, Annika & Margolin, Sara & Mannermaa, Arto & Kataja, Vesa & Kosma, Veli-Matti & Hartikainen, Jaana M & Lambrechts, Diether & Yesilyurt, Betul T. & Floris, Giuseppe & Leunen, Karin & Manoukian, Siranoush & Bonanni, Bernardo & Fortuzzi, Stefano & Peterlongo, Paolo & Couch, Fergus J & Wang, Xianshu & Stevens, Kristen & Lee, Adam & Giles, Graham G. & Baglietto, Laura & Severi, Gianluca & McLean, Catriona & Aln&#x000e6;s, Grethe Grenaker & Kristensen, Vessela & B&#x000f8;rrensen-Dale, Anne-Lise & John, Esther M. & Miron, Alexander & Winqvist, Robert & Pylk&#x000e4;s, Katri & Jukkola-Vuorinen, Arja & Kauppila, Saila & Andrulis, Irene L. & Glendon, Gord & Mulligan, Anna Marie & Devilee, Peter & van Asperen, Christie J. & Tollenaar, Rob A.E.M. & Seynaeve, Caroline & Figueroa, Jonine D & Garcia-Closas, Montserrat & Brinton, Louise & Lissowska, Jolanta & Hooning, Maartje J. & Hollestelle, Antoinette & Oldenburg, Rogier A. & van den Ouweland, Ans M.W. & Cox, Angela & Reed, Malcolm WR & Shah, Mitul & Jakubowska, Ania & Lubinski, Jan & Jaworska, Katarzyna & Durda, Katarzyna & Jones, Michael & Schoemaker, Minouk & Ashworth, Alan & Swerdlow, Anthony & Beesley, Jonathan & Chen, Xiaoqing & Muir, Kenneth R & Lophatananon, Artitaya & Rattanamongkongul, Suthee & Chaiwerawattana, Arkom & Kang, Daehee & Yoo, Keun-Young & Noh, Dong-Young & Shen, Chen-Yang & Yu, Jyh-Cherng & Wu, Pei-Ei & Hsiung, Chia-Ni & Perkins, Annie & Swann, Ruth & Velentzis, Louiza & Eccles, Diana M & Tapper, Will J & Gerty, Susan M & Graham, Nikki J & Ponder, Bruce A. J. & Chenevix-Trench, Georgia & Pharoah, Paul D.P. & Lathrop, Mark & Dunning, Alison M. & Rahman, Nazneen & Peto, Julian & Easton, Douglas F",
MRSGT-05-214-01-CPPB,articles.I-N\J_Gen_Intern_Med\J_Gen_Intern_Med_2007_Mar_9_22(3)_332-337.nxml,Specificity of Clinical Breast Examination in Community Practice,journal of general internal medicine," name-style=""western""Fenton, Joshua J. &  name-style=""western""Rolnick, Sharon J. &  name-style=""western""Harris, Emily L. &  name-style=""western""Barton, Mary B. &  name-style=""western""Barlow, William E. &  name-style=""western""Reisch, Lisa M. &  name-style=""western""Herrinton, Lisa J. &  name-style=""western""Geiger, Ann M. &  name-style=""western""Fletcher, Suzanne W. &  name-style=""western""Elmore, Joann G.",17
PF-01-236-01-GMC,articles.I-N\Nat_Struct_Mol_Biol\Nat_Struct_Mol_Biol_2009_Jan_21_16(1)_42-48.nxml,ATP-dependent unwinding of U4/U6 snRNAs by the Brr2 helicase requires the C-terminus of Prp8,nature structural & molecular biology,"Maeder, Corina & Kutach, Alan K. & Guthrie, Christine",55
PF-01-236-01-GMC,articles.I-N\Nat_Struct_Mol_Biol\Nat_Struct_Mol_Biol_2009_Jul_14_16(7)_731-739.nxml,Structural evidence for consecutive Hel308 like modules in the spliceosomal ATPase Brr2,nature structural & molecular biology,"Zhang, Lingdi & Xu, Tao & Maeder, Corina & Bud, Laura-Oana & Shanks, James & Nix, Jay & Guthrie, Christine & Pleiss, Jeffrey A. & Zhao, Rui",
RSG-06-162-01-GMC,articles.I-N\Nature\Nature_2010_Dec_9_468(7325)_779-783.nxml,Cap binding and immune evasion revealed by Lassa nucleoprotein structure,nature,"Qi, Xiaoxuan & Lan, Shuiyun & Wang, Wenjian & Schelde, Lisa McLay & Dong, Haohao & Wallat, Gregor D. & Ly, Hinh & Liang, Yuying & Dong, Changjiang",95
RSG-99-081-01-LIB,articles.A-B\Adv_Hematol\Adv_Hematol_2009_Aug_27_2009_634292.nxml,CREB: A Key Regulator of Normal and Neoplastic Hematopoiesis,advances in hematology,"Sandoval, Salemiz & Pigazzi, Martina & Sakamoto, Kathleen M.",17
RSG-99-081-01-LIB,articles.A-B\BMC_Cancer\BMC_Cancer_2008_Sep_18_8_264.nxml,Expression profile of CREB knockdown in myeloid leukemia cells,bmc cancer,"Pellegrini, Matteo & Cheng, Jerry C & Voutila, Jon & Judelson, Dejah & Taylor, Julie & Nelson, Stanley F & Sakamoto, Kathleen M",13
RSG-99-081-01-LIB,articles.A-B\BMC_Syst_Biol\BMC_Syst_Biol_2011_Oct_12_5_160.nxml,Regulation of the yeast metabolic cycle by transcription factors with periodic activities,bmc systems biology,"Rao, Aliz R & Pellegrini, Matteo",
RSG-99-081-01-LIB,articles.O-Z\Oncotarget\Oncotarget_2013_Sep_7_4(10)_1712-1720.nxml,DHH RHEBL1 fusion transcript: a novel recurrent feature in the new landscape of pediatric CBFA2T3 GLIS2  positive acute myeloid leukemia,oncotarget,"Masetti, Riccardo & Togni, Marco & Astolfi, Annalisa & Pigazzi, Martina & Manara, Elena & Indio, Valentina & Rizzari, Carmelo & Rutella, Sergio & Basso, Giuseppe & Pession, Andrea & Locatelli, Franco",
RSG-99-081-01-LIB,articles.A-B\BMC_Genomics\BMC_Genomics_2012_Oct_30_13_576.nxml,"Bio crude transcriptomics: Gene discovery and metabolic network reconstruction for the biosynthesis of the terpenome of the hydrocarbon oil producing green alga, Botryococcus braunii race B (Showa)*",bmc genomics,"Moln&#x000e1;r, Istv&#x000e1;n & Lopez, David & Wisecaver, Jennifer H & Devarenne, Timothy P & Weiss, Taylor L & Pellegrini, Matteo & Hackett, Jeremiah D",
RSG-99-081-01-LIB,articles.A-B\BMC_Med_Genet\BMC_Med_Genet_2014_May_1_15_49.nxml,De Novo variants in the KMT2A ( MLL ) gene causing atypical Wiedemann Steiner syndrome in two unrelated individuals identified by clinical exome sequencing,bmc medical genetics,"Strom, Samuel P & Lozano, Reymundo & Lee, Hane & Dorrani, Naghmeh & Mann, John & O&#x02019;Lague, Patricia F & Mans, Nicole & Deignan, Joshua L & Vilain, Eric & Nelson, Stanley F & Grody, Wayne W & Quintero-Rivera, Fabiola",
RSG-99-081-01-LIB,articles.A-B\BMC_Bioinformatics\BMC_Bioinformatics_2006_Aug_16_7_381.nxml,Modelling the network of cell cycle transcription factors in the yeast Saccharomyces cerevisiae,bmc bioinformatics,"Cokus, Shawn & Rose, Sherri & Haynor, David & Gr&#x000f8;nbech-Jensen, Niels & Pellegrini, Matteo",
RSG-99-081-01-LIB,articles.A-B\BMC_Genomics\BMC_Genomics_2006_Mar_3_7_40.nxml,"Gene connectivity, function, and sequence conservation: predictions from modular yeast co expression networks",bmc genomics,"Carlson, Marc RJ & Zhang, Bin & Fang, Zixing & Mischel, Paul S & Horvath, Steve & Nelson, Stanley F",
RSG-99-081-01-LIB,articles.A-B\BMC_Syst_Biol\BMC_Syst_Biol_2009_Dec_14_3_115.nxml,Detecting coordinated regulation of multi protein complexes using logic analysis of gene expression,bmc systems biology,"Sprinzak, Einat & Cokus, Shawn J & Yeates, Todd O & Eisenberg, David & Pellegrini, Matteo",
RSG-99-081-01-LIB,articles.A-B\BMC_Bioinformatics\BMC_Bioinformatics_2011_Jul_12_12_282.nxml,Algal Functional Annotation Tool: a web based analysis suite to functionally interpret large gene lists using integrated annotation and expression data,bmc bioinformatics,"Lopez, David & Casero, David & Cokus, Shawn J & Merchant, Sabeeha S & Pellegrini, Matteo",
RSG-99-081-01-LIB,articles.C-H\Genome_Biol\Genome_Biol_2003_Aug_29_4(9)_R59.nxml,Inference of protein function and protein linkages in Mycobacterium tuberculosis based on prokaryotic genome organization: a combined computational approach,genome biology,"Strong, Michael & Mallick, Parag & Pellegrini, Matteo & Thompson, Michael J & Eisenberg, David",
RSG-99-081-01-LIB,articles.A-B\BMC_Med_Genet\BMC_Med_Genet_2012_Aug_3_13_67.nxml,Molecular diagnosis of putative Stargardt disease probands by exome sequencing,bmc medical genetics,"Strom, Samuel P & Gao, Yong-Qing & Martinez, Ariadna & Ortube, Carolina & Chen, Zugen & Nelson, Stanley F & Nusinowitz, Steven & Farber, Deborah B & Gorin, Michael B",
RSG-99-081-01-LIB,articles.C-H\Genome_Biol\Genome_Biol_2007_Jun_14_8(6)_R112.nxml,Celsius: a community resource for Affymetrix microarray data,genome biology,"Day, Allen & Carlson, Marc RJ & Dong, Jun & O'Connor, Brian D & Nelson, Stanley F",
RSG-99-081-01-LIB,articles.I-N\J_Biomed_Biotechnol\J_Biomed_Biotechnol_2011_Nov_7_2011_875824.nxml,The Role of HDAC6 in Cancer,journal of biomedicine and biotechnology,"Aldana-Masangkay, Grace I. & Sakamoto, Kathleen M.",
RSG-99-081-01-LIB,articles.A-B\BMC_Dev_Biol\BMC_Dev_Biol_2007_Aug_20_7_97.nxml,A highly conserved regulatory element controls hematopoietic expression of GATA 2 in zebrafish,bmc developmental biology,"Yang, Zhongan & Jiang, Hong & Zhao, Fang & Shankar, Deepa B & Sakamoto, Kathleen M & Zhang, Michael Q & Lin, Shuo",
RSG-99-081-01-LIB,articles.O-Z\PLoS_Biol\PLoS_Biol_2007_May_17_5(5)_e129.nxml,Whole Genome Analysis of Histone H3 Lysine 27 Trimethylation in Arabidopsis Genome Wide Analysis of H3K27me3 in Arabidopsis,plos biology,"Zhang, Xiaoyu & Clarenz, Oliver & Cokus, Shawn & Bernatavichute, Yana V & Pellegrini, Matteo & Goodrich, Justin & Jacobsen, Steven E",
RSG-99-081-01-LIB,articles.O-Z\PLoS_Med\PLoS_Med_2006_Dec_19_3(12)_e485.nxml,Epidermal Growth Factor Receptor Activation in Glioblastoma through Novel Missense Mutations in the Extracellular Domain Novel EGFR Ectodomain Mutations in GBM,plos medicine,"Lee, Jeffrey C & Vivanco, Igor & Beroukhim, Rameen & Huang, Julie H. Y & Feng, Whei L & DeBiasi, Ralph M & Yoshimoto, Koji & King, Jennifer C & Nghiemphu, Phioanh & Yuza, Yuki & Xu, Qing & Greulich, Heidi & Thomas, Roman K & Paez, J. Guillermo & Peck, Timothy C & Linhart, David J & Glatt, Karen A & Getz, Gad & Onofrio, Robert & Ziaugra, Liuda & Levine, Ross L & Gabriel, Stacey & Kawaguchi, Tomohiro & O'Neill, Keith & Khan, Haumith & Liau, Linda M & Nelson, Stanley F & Rao, P. Nagesh & Mischel, Paul & Pieper, Russell O & Cloughesy, Tim & Leahy, Daniel J & Sellers, William R & Sawyers, Charles L & Meyerson, Matthew & Mellinghoff, Ingo K",
RSG-99-081-01-LIB,articles.A-B\BMC_Genomics\BMC_Genomics_2007_Jun_12_8_165.nxml,Cartilage selective genes identified in genome scale analysis of non cartilage and cartilage gene expression,bmc genomics,"Funari, Vincent A & Day, Allen & Krakow, Deborah & Cohn, Zachary A & Chen, Zugen & Nelson, Stanley F & Cohn, Daniel H",
RSG-99-081-01-LIB,articles.A-B\BMC_Public_Health\BMC_Public_Health_2013_Apr_19_13_370.nxml,Dental neglect as a marker of broader neglect: a qualitative investigation of public health nurses assessments of oral health in preschool children,bmc public health,"Bradbury-Jones, Caroline & Innes, Nicola & Evans, Dafydd & Ballantyne, Fiona & Taylor, Julie",
RSG-99-081-01-LIB,articles.A-B\BMC_Genomics\BMC_Genomics_2012_Jan_17_13_27.nxml,Dynamic DNA cytosine methylation in the Populus trichocarpa genome: tissue level variation and relationship to gene expression,bmc genomics,"Vining, Kelly J & Pomraning, Kyle R & Wilhelm, Larry J & Priest, Henry D & Pellegrini, Matteo & Mockler, Todd C & Freitag, Michael & Strauss, Steven H",
RSG-99-081-01-LIB,articles.O-Z\ScientificWorldJournal\ScientificWorldJournal_2013_Apr_23_2013_838042.nxml,A Feasibility Randomised Controlled Trial of the New Orleans Intervention for Infant Mental Health: A Study Protocol,the scientific world journal,"Pritchett, Rachel & Fitzpatrick, Bridie & Watson, Nicholas & Cotmore, Richard & Wilson, Philip & Bryce, Graham & Donaldson, Julia & Boyd, Kathleen & Zeanah, Charles & Norrie, John & Taylor, Julie & Larrieu, Julie & Messow, Martina & Forde, Matt & Turner, Fiona & Irving, Susan & Minnis, Helen",
RSG-99-081-01-LIB,articles.A-B\BMC_Plant_Biol\BMC_Plant_Biol_2013_Jun_25_13_92.nxml,Methylome reorganization during in vitro dedifferentiation and regeneration of Populus trichocarpa,bmc plant biology,"Vining, Kelly & Pomraning, Kyle R & Wilhelm, Larry J & Ma, Cathleen & Pellegrini, Matteo & Di, Yanming & Mockler, Todd C & Freitag, Michael & Strauss, Steven H",
RSG-99-081-01-LIB,articles.O-Z\Online_J_Public_Health_Inform\Online_J_Public_Health_Inform_2013_Jul_1_5(2)_215.nxml,"PTT Advisor: A CDC supported initiative to develop a mobile clinical
laboratory decision support application for the iOS platform",online journal of public health informatics,"Savel, Thomas G. & Lee, Brian A. & Ledbetter, Greg & Brown, Sara & LaValley, Dale & Taylor, Julie & Thompson, Pam",
RSG-99-081-01-LIB,articles.A-B\BMC_Bioinformatics\BMC_Bioinformatics_2010_Apr_23_11_203.nxml,BS Seeker: precise mapping for bisulfite sequencing,bmc bioinformatics,"Chen, Pao-Yang & Cokus, Shawn J & Pellegrini, Matteo",
RSG-99-081-01-LIB,articles.A-B\Bone_Marrow_Res\Bone_Marrow_Res_2011_Nov_29_2011_849387.nxml,Transplantation for Congenital Bone Marrow Failure Syndromes,bone marrow research,"Morimoto, Kenji & Moore, Theodore B. & Schiller, Gary & Sakamoto, Kathleen M.",
RSG-99-081-01-LIB,articles.A-B\BMC_Med_Genet\BMC_Med_Genet_2014_Jan_20_15_11.nxml,Whole exome sequencing detects homozygosity for ABCA4 p.Arg602Trp missense mutation in a pediatric patient with rapidly progressive retinal dystrophy,bmc medical genetics,"Ortube, Maria Carolina & Strom, Samuel P & Nelson, Stanley F & Nusinowitz, Steven & Martinez, Ariadna & Gorin, Michael B",
RSG-99-081-01-LIB,articles.A-B\BMC_Bioinformatics\BMC_Bioinformatics_2007_May_22_8(Suppl_4)_S7.nxml,An improved method for identifying functionally linked proteins using phylogenetic profiles,bmc bioinformatics,"Cokus, Shawn & Mizutani, Sayaka & Pellegrini, Matteo",
RSG-99-081-01-LIB,articles.I-N\Mol_Ther_Nucleic_Acids\Mol_Ther_Nucleic_Acids_2012_Aug_7_1(8)_e35.nxml,Gene Expression Profile Changes After Short activating RNA mediated Induction of Endogenous Pluripotency Factors in Human Mesenchymal Stem Cells,molecular therapy. nucleic acids,"Voutila, Jon & S&#x000e6;trom, P&#x000e5;l & Mintz, Paul & Sun, Guihua & Alluin, Jessica & Rossi, John J & Habib, Nagy A & Kasahara, Noriyuki",
RSG-99-081-01-LIB,articles.A-B\BMC_Cancer\BMC_Cancer_2013_Feb_4_13_55.nxml,Identification of somatic and germline mutations using whole exome sequencing of congenital acute lymphoblastic leukemia,bmc cancer,"Chang, Vivian Y & Basso, Giuseppe & Sakamoto, Kathleen M & Nelson, Stanley F",
RSG-99-081-01-LIB,articles.A-B\BMC_Med_Genomics\BMC_Med_Genomics_2008_Oct_21_1_52.nxml,Gene expression analysis of glioblastomas identifies the major molecular basis for the prognostic benefit of younger age,bmc medical genomics,"Lee, Yohan & Scheck, Adrienne C & Cloughesy, Timothy F & Lai, Albert & Dong, Jun & Farooqi, Haumith K & Liau, Linda M & Horvath, Steve & Mischel, Paul S & Nelson, Stanley F",
RSG-99-081-01-LIB,articles.C-H\Genome_Biol\Genome_Biol_2010_Oct_8_11(10)_R99.nxml,Improved variant discovery through local re alignment of short read next generation sequencing data using SRMA,genome biology,"Homer, Nils & Nelson, Stanley F",
RSG-99-081-01-LIB,articles.I-N\Mol_Syst_Biol\Mol_Syst_Biol_2010_Dec_21_6_449.nxml,"Evolution, genomic analysis, and reconstruction of isobutanol tolerance in Escherichia coli",molecular systems biology,"Atsumi, Shota & Wu, Tung-Yun & Machado, Iara M P & Huang, Wei-Chih & Chen, Pao-Yang & Pellegrini, Matteo & Liao, James C",
RSG-99-081-01-LIB,articles.C-H\Front_Psychiatry\Front_Psychiatry_2011_Dec_21_2_70.nxml,ObsessiveCompulsive Disorder Comorbidity: Clinical Assessment and Therapeutic Implications,frontiers in psychiatry,"Pallanti, Stefano & Grassi, Giacomo & Sarrecchia, Elisa Dinah & Cantisani, Andrea & Pellegrini, Matteo",
RSG-99-081-01-LIB,articles.C-H\Genome_Biol\Genome_Biol_2004_Apr_16_5(5)_R35.nxml,Prolinks: a database of protein functional linkages derived from coevolution,genome biology,"Bowers, Peter M & Pellegrini, Matteo & Thompson, Mike J & Fierro, Joe & Yeates, Todd O & Eisenberg, David",
RSG-99-081-01-LIB,articles.A-B\BMC_Bioinformatics\BMC_Bioinformatics_2010_Dec_21_11(Suppl_12)_S2.nxml,SeqWare Query Engine: storing and searching sequence data in the cloud,bmc bioinformatics,"O&#x02019;Connor, Brian D & Merriman, Barry & Nelson, Stanley F",
RSG-99-081-01-LIB,articles.C-H\Genome_Biol\Genome_Biol_2006_Oct_17_7(10)_R93.nxml,Pathway and gene set activation measurement from mRNA expression data: the tissue distribution of human pathways,genome biology,"Levine, David M & Haynor, David R & Castle, John C & Stepaniants, Sergey B & Pellegrini, Matteo & Mao, Mao & Johnson, Jason M",
RSG-99-081-01-LIB,articles.O-Z\Trials\Trials_2012_Jun_28_13_95.nxml,Intervention description is not enough: evidence from an in depth multiple case study on the untold role and impact of context in randomised controlled trials of seven complex interventions,trials,"Wells, Mary & Williams, Brian & Treweek, Shaun & Coyle, Joanne & Taylor, Julie",
